WORD,string,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WORD,,,,,,,,,,,,,,,,,,,,,,list,,list,DWORD,,,,,,int,DWORD,string,int,BYTE,WORD,int,int,char[20],char[20],char[20],char[20],int,int,action,action,action,action,int,int,int,int,int,float,,int,,action,action,action,action,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,回魔符咒(4)级,,,100,,5,,,30,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,10000,10,,,,AddMp(96),60000,1000,3,,,,,,,,,,,,,,,ic_it2028,,,,,,,,,,,,,,,,,,,,,,,
2062,回魔符咒(5)级,,,100,,5,,,40,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,10000,10,,,,AddMp(135),60000,1000,3,,,,,,,,,,,,,,,ic_it2028,,,,,,,,,,,,,,,,,,,,,,,
2023,快速加血药水(1)级,,,20,1,5,,,1,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,50,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(150),,,,,-2,ic_it2023,,,,,,,,,,,,,,,,,,,,,,0,
2039,快速加血药水(2)级,,,20,1,5,,,10,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(360),,,,,-2,ic_it2023,,,,,,,,,,,,,,,,,,,,,,0,
2043,快速加血药水(3)级,,,20,1,5,,,20,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,150,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(630),,,,,-2,ic_it2023,,,,,,,,,,,,,,,,,,,,,,0,
2047,快速加血药水(4)级,,,20,1,5,,,30,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,200,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(960),,,,,-2,ic_it2023,,,,,,,,,,,,,,,,,,,,,,0,
2051,快速加血药水(5)级,,,20,1,5,,,40,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,250,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(1350),,,,,-2,ic_it2023,,,,,,,,,,,,,,,,,,,,,,0,
2024,快速加魔药水(1)级,,,21,1,5,,,1,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,50,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(150),,,,,-2,ic_it2024,,,,,,,,,,,,,,,,,,,,,,0,
2040,快速加魔药水(2)级,,,21,1,5,,,10,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(360),,,,,-2,ic_it2024,,,,,,,,,,,,,,,,,,,,,,0,
2044,快速加魔药水(3)级,,,21,1,5,,,20,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,150,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(630),,,,,-2,ic_it2024,,,,,,,,,,,,,,,,,,,,,,0,
2048,快速加魔药水(4)级,,,21,1,5,,,30,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,200,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(960),,,,,-2,ic_it2024,,,,,,,,,,,,,,,,,,,,,,0,
2052,快速加魔药水(5)级,,,21,1,5,,,40,,,,,,,,1,,,1,1,0,1,,,1,,2,1,1,20,1,,,,,250,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(1350),,,,,-2,ic_it2024,,,,,,,,,,,,,,,,,,,,,,0,
2070,紫色结晶(1级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2070,,,,,,,,,,,,,,,,,,,,,,,
2071,紫色结晶(2级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2071,,,,,,,,,,,,,,,,,,,,,,,
2072,紫色结晶(3级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2072,,,,,,,,,,,,,,,,,,,,,,,
2073,紫色结晶(4级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2073,,,,,,,,,,,,,,,,,,,,,,,
2074,紫色结晶(5级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2074,,,,,,,,,,,,,,,,,,,,,,,
2075,紫色结晶(6级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2075,,,,,,,,,,,,,,,,,,,,,,,
2076,紫色结晶(7级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2076,,,,,,,,,,,,,,,,,,,,,,,
2077,紫色结晶(8级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2077,,,,,,,,,,,,,,,,,,,,,,,
2078,紫色结晶(9级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2078,,,,,,,,,,,,,,,,,,,,,,,
2079,紫色结晶(10级),,,65,,5,,,,,,2,,,,,,,,1,1,,1,,,1,,,1,1,10,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it2079,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,新手璀璨宝钻,,,30,,5,,,,,,1,,,,,,,,0,1,0,0,,,1,,0,,,,,,,,,100,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_ishop_001,,,,,,,,,,,,,,,,,,,,,,0,
902,钛晶,,,96,,5,,,,,,2,,,,,,,1,1,1,0,0,1,,1,,0,,,,,,,,,100,,3000,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,ic_it901,,,,,,,,,,,,,,,,,,,,,,0,
903,传送石,,,97,,5,,,,,,1,,,,,,,1,0,0,0,0,1,,1,,2,,,,,,,,,100,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,use_begin,use_loop,use_end,,2,1,0,,,,,,10000,,,,,,,,,,,3600000,1000,,,,,,,,,,,,,,,-2,ic_it902,,,,,,,,,,,,,,,,,,,,,,0,1
,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,小福袋,,,93,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,3,,,,,,,,,3,10,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it067,,,,,,,,,,,,,,,,,,,,,,,
1150,小福袋,,,93,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,3,,,,,,,,,3,24,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it067,,,,,,,,,,,,,,,,,,,,,,,
1151,小福袋,,,93,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,3,,,,,,,,,3,52,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it067,,,,,,,,,,,,,,,,,,,,,,,
1152,小福袋,,,93,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,3,,,,,,,,,3,90,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it067,,,,,,,,,,,,,,,,,,,,,,,
1153,小福袋,,,93,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,3,,,,,,,,,1000,150,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it067,,,,,,,,,,,,,,,,,,,,,,,
1002,背包,,,94,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,2,,,,,,,,,3,5,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it068,,,,,,,,,,,,,,,,,,,,,,,
1154,背包,,,94,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,2,,,,,,,,,3,12,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it068,,,,,,,,,,,,,,,,,,,,,,,
1155,背包,,,94,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,2,,,,,,,,,3,26,,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it068,,,,,,,,,,,,,,,,,,,,,,,
1156,背包,,,94,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,2,,,,,,,,,3,45,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it068,,,,,,,,,,,,,,,,,,,,,,,
1157,背包,,,94,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,2,,,,,,,,,3,75,,,,,,,,,,,,,,,,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it068,,,,,,,,,,,,,,,,,,,,,,,
1003,替身草人,,,90,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,0,1,5,99,,,,,,3,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
1004,替身草人,,,90,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,0,1,20,99,,,,,,3,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
1005,替身草人,,,90,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,0,1,50,99,,,,,,3,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
1006,替身草人,,,90,,5,,,,,,2,,,,,,,1,1,1,0,,1,,1,,0,1,99,99,,,,,,3,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_it069,,,,,,,,,,,,,,,,,,,,,,,
1007,金刚丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,5,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
1008,金刚丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,20,99,1,,,,,3,32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
1009,金刚丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,50,99,1,,,,,3,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
1010,金刚丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,99,99,1,,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,7,,,,,,,,,"AddEffect(2007,20,10)",,,,,,ic_it070,,,,,,,,,,,,,,,,,,,,,1,0,
1011,药师丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,5,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
1012,药师丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,20,99,1,,,,,3,32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
1013,药师丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,50,99,1,,,,,3,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
1014,药师丹,,,100,,5,,,,,,2,,,,,1,,1,1,1,0,,1,2007,1,,2,1,99,99,1,,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10*60*1000,1000,8,,,,,,,,,"AddEffect(2011,10,10)",,,,,,ic_it071,,,,,,,,,,,,,,,,,,,,,1,0,
1015,仙界加血药水,,,20,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,5,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1016,仙界加血药水,,,20,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,20,99,1,,,,,3,32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1017,仙界加血药水,,,20,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,50,99,1,,,,,3,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1018,仙界加血药水,,,20,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,99,99,1,,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,4,,,,,,,,,AddHp(100000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1019,仙界加血药水(5)级,,,20,1,5,,,40,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(1500),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1020,仙界加血药水(6)级,,,20,1,5,,,50,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(2050),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1021,仙界加血药水(7)级,,,20,1,5,,,60,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(2600),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1022,仙界加血药水(8)级,,,20,1,5,,,70,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(3300),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1023,仙界加血药水(9)级,,,20,1,5,,,80,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(4100),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1024,仙界加血药水(10)级,,,20,1,5,,,90,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(5000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1025,仙界加魔药水,,,21,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,5,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,5,,,,,,,,,AddMp(100000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1026,仙界加魔药水,,,21,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,20,99,1,,,,,3,32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,5,,,,,,,,,AddMp(100000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1027,仙界加魔药水,,,21,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,50,99,1,,,,,3,70,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,5,,,,,,,,,AddMp(100000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1028,仙界加魔药水,,,21,1,5,,,1,,,2,,,,,1,,1,1,1,0,,1,,1,,2,1,99,99,1,,,,,3,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,10000,1000,5,,,,,,,,,AddMp(100000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1029,仙界加魔药水(5)级,,,21,1,5,,,40,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(1500),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1030,仙界加魔药水(6)级,,,21,1,5,,,50,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(2050),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1031,仙界加魔药水(7)级,,,21,1,5,,,60,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(2600),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1032,仙界加魔药水(8)级,,,21,1,5,,,70,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(3300),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1033,仙界加魔药水(9)级,,,21,1,5,,,80,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(4100),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1034,仙界加魔药水(10)级,,,21,1,5,,,90,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddMp(5000),,,,,-2,ic_iu007,,,,,,,,,,,,,,,,,,,,,,0,
1090,仙界加血药水(1)级,,,20,1,5,,,1,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(170),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1091,仙界加血药水(2)级,,,20,1,5,,,10,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(380),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1092,仙界加血药水(3)级,,,20,1,5,,,20,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,3,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(700),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1093,仙界加血药水(4)级,,,20,1,5,,,30,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,4,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(1100),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1094,仙界加血药水(5)级,,,20,1,5,,,40,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(1500),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1095,仙界加血药水(6)级,,,20,1,5,,,50,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(2050),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1096,仙界加血药水(7)级,,,20,1,5,,,60,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,7,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(2600),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1097,仙界加血药水(8)级,,,20,1,5,,,70,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,8,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(3300),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1098,仙界加血药水(9)级,,,20,1,5,,,80,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,9,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(4100),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
1099,仙界加血药水(10)级,,,20,1,5,,,90,,,2,,,,,1,,1,,1,0,,1,,1,,2,1,1,99,1,,,,,3,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,180000,1000,1,,,,,,,,,AddHp(5000),,,,,-2,ic_iu003,,,,,,,,,,,,,,,,,,,,,,0,
